Product_ID,SKU,Product_Name,Product_Brand,Product_Category_Name,Product_Category_ID
P00209642,ENT-SON-209,Sony Entertainment 617,Sony,Entertainment,8
P00085342,APP-LG-373,LG Appliances 947,LG,Appliances,11
P00111942,ENT-SON-705,Sony Entertainment 436,Sony,Entertainment,8
P00283142,APP-SAM-550,Samsung Appliances 296,Samsung,Appliances,6
P00186642,MOB-APP-999,Apple Mobile 547,Apple,Mobile,4
P00177142,ELEC-TOS-610,Toshiba Electronics 270,Toshiba,Electronics,16
P00350142,COMP-DEL-386,Dell Computers 473,Dell,Computers,13
P00123742,ELEC-TOS-163,Toshiba Electronics 262,Toshiba,Electronics,16
P00338842,HLT-PHI-200,Philips Health 205,Philips,Health,10
P00368442,ELEC-HP-514,HP Electronics 988,HP,Electronics,2
P00316842,COMP-LEN-523,Lenovo Computers 811,Lenovo,Computers,15
P00320042,APP-SAM-599,Samsung Appliances 432,Samsung,Appliances,6
P0095642,APP-SAM-155,Samsung Appliances 739,Samsung,Appliances,6
P00206342,ELEC-TOS-338,Toshiba Electronics 201,Toshiba,Electronics,16
P00316442,ELEC-LG-375,LG Electronics 320,LG,Electronics,12
P00218742,ELEC-SAM-746,Samsung Electronics 820,Samsung,Electronics,5
P00124942,ELEC-APP-803,Apple Electronics 391,Apple,Electronics,3
P00267242,ELEC-SAM-566,Samsung Electronics 247,Samsung,Electronics,5
P00193942,COMP-DEL-185,Dell Computers 987,Dell,Computers,13
P00180542,MOB-APP-439,Apple Mobile 615,Apple,Mobile,4
P00226842,COMP-LEN-815,Lenovo Computers 564,Lenovo,Computers,15
P00204742,ELEC-TOS-285,Toshiba Electronics 739,Toshiba,Electronics,16
P00285242,ELEC-SAM-928,Samsung Electronics 979,Samsung,Electronics,5
P00232642,ELEC-HP-709,HP Electronics 562,HP,Electronics,2
P00282342,ELEC-HP-204,HP Electronics 186,HP,Electronics,2
P00257842,APP-LG-734,LG Appliances 439,LG,Appliances,11
P00303942,ELEC-TOS-261,Toshiba Electronics 755,Toshiba,Electronics,16
P00212442,COMP-DEL-850,Dell Computers 822,Dell,Computers,13
P00354842,MOB-APP-965,Apple Mobile 143,Apple,Mobile,4
P00223142,HLT-PHI-178,Philips Health 257,Philips,Health,10
P00191342,ELEC-APP-434,Apple Electronics 904,Apple,Electronics,3
P00015842,COMP-LEN-922,Lenovo Computers 365,Lenovo,Computers,15
P00330242,COMP-LEN-150,Lenovo Computers 335,Lenovo,Computers,15
P00310342,HLT-PHI-443,Philips Health 357,Philips,Health,10
P00006942,ELEC-SON-624,Sony Electronics 315,Sony,Electronics,7
P00296142,APP-LG-244,LG Appliances 545,LG,Appliances,11
P00015742,ELEC-TOS-102,Toshiba Electronics 611,Toshiba,Electronics,16
P00280842,HLT-PHI-449,Philips Health 801,Philips,Health,10
P00253142,ELEC-TOS-736,Toshiba Electronics 618,Toshiba,Electronics,16
P00012242,COMP-LEN-216,Lenovo Computers 385,Lenovo,Computers,15
P0096842,ELEC-SON-484,Sony Electronics 234,Sony,Electronics,7
P00145142,ELEC-SAM-888,Samsung Electronics 877,Samsung,Electronics,5
P00054342,COMP-DEL-706,Dell Computers 371,Dell,Computers,13
P00223742,COMP-ASU-495,Asus Computers 674,Asus,Computers,14
P00150842,ELEC-HP-781,HP Electronics 134,HP,Electronics,2
P00232042,COMP-LEN-140,Lenovo Computers 519,Lenovo,Computers,15
P00177542,APP-LG-257,LG Appliances 249,LG,Appliances,11
P00359742,ELEC-SON-478,Sony Electronics 381,Sony,Electronics,7
P00210042,APP-SAM-562,Samsung Appliances 506,Samsung,Appliances,6
P00297342,COMP-DEL-661,Dell Computers 887,Dell,Computers,13
P00206042,ELEC-HP-119,HP Electronics 897,HP,Electronics,2
P00294842,ELEC-LG-456,LG Electronics 987,LG,Electronics,12
P00059642,COMP-ASU-323,Asus Computers 219,Asus,Computers,14
P00368142,HLT-PHI-917,Philips Health 849,Philips,Health,10
P00327642,COMP-DEL-357,Dell Computers 193,Dell,Computers,13
P00126542,COMP-DEL-621,Dell Computers 276,Dell,Computers,13
P00088442,HLT-PHI-241,Philips Health 748,Philips,Health,10
P00176142,COMP-ASU-373,Asus Computers 223,Asus,Computers,14
P00040142,COMP-ASU-783,Asus Computers 538,Asus,Computers,14
P00321042,ELEC-SAM-888,Samsung Electronics 925,Samsung,Electronics,5
P00252742,COMP-DEL-696,Dell Computers 222,Dell,Computers,13
P00056542,COMP-LEN-580,Lenovo Computers 456,Lenovo,Computers,15
P00022742,ENT-SON-314,Sony Entertainment 475,Sony,Entertainment,8
P00120742,ELEC-LG-978,LG Electronics 324,LG,Electronics,12
P00054242,COMP-HP-648,HP Computers 736,HP,Computers,1
P00295742,APP-SAM-581,Samsung Appliances 982,Samsung,Appliances,6
P00336942,COMP-DEL-618,Dell Computers 693,Dell,Computers,13
P00136842,ELEC-SAM-803,Samsung Electronics 865,Samsung,Electronics,5
P00304042,COMP-ASU-833,Asus Computers 288,Asus,Computers,14
P00127042,MOB-APP-884,Apple Mobile 401,Apple,Mobile,4
P00166042,COMP-HP-474,HP Computers 426,HP,Computers,1
P00315842,ELEC-SAM-439,Samsung Electronics 297,Samsung,Electronics,5
P00271542,COMP-ASU-175,Asus Computers 229,Asus,Computers,14
P00311342,ELEC-TOS-383,Toshiba Electronics 214,Toshiba,Electronics,16
P00088042,ELEC-APP-781,Apple Electronics 964,Apple,Electronics,3
P00256442,APP-SAM-959,Samsung Appliances 997,Samsung,Appliances,6
P00215042,HLT-PHI-564,Philips Health 844,Philips,Health,10
P00353142,ELEC-HP-112,HP Electronics 677,HP,Electronics,2
P00276242,COMP-DEL-284,Dell Computers 490,Dell,Computers,13
P00031742,ELEC-TOS-369,Toshiba Electronics 841,Toshiba,Electronics,16
P00176642,APP-PHI-538,Philips Appliances 821,Philips,Appliances,9
P00174042,COMP-HP-467,HP Computers 204,HP,Computers,1
P00029142,ELEC-TOS-630,Toshiba Electronics 799,Toshiba,Electronics,16
P00070942,ELEC-SAM-435,Samsung Electronics 295,Samsung,Electronics,5
P00211442,ELEC-APP-993,Apple Electronics 379,Apple,Electronics,3
P0099242,ELEC-SON-845,Sony Electronics 474,Sony,Electronics,7
P00034342,ELEC-HP-569,HP Electronics 422,HP,Electronics,2
P00024942,APP-LG-276,LG Appliances 860,LG,Appliances,11
P00246642,ELEC-HP-542,HP Electronics 797,HP,Electronics,2
P00074642,APP-PHI-189,Philips Appliances 886,Philips,Appliances,9
P00105342,ELEC-TOS-611,Toshiba Electronics 442,Toshiba,Electronics,16
P00319142,ELEC-APP-981,Apple Electronics 481,Apple,Electronics,3
P00329242,ELEC-LG-816,LG Electronics 110,LG,Electronics,12
P0094342,ENT-SON-610,Sony Entertainment 971,Sony,Entertainment,8
P00280242,ELEC-HP-757,HP Electronics 628,HP,Electronics,2
P00151042,APP-LG-931,LG Appliances 167,LG,Appliances,11
P00000342,COMP-ASU-886,Asus Computers 492,Asus,Computers,14
P00211542,COMP-ASU-879,Asus Computers 450,Asus,Computers,14
P00218942,COMP-LEN-466,Lenovo Computers 233,Lenovo,Computers,15
P00278242,HLT-PHI-521,Philips Health 235,Philips,Health,10
P00284842,APP-LG-270,LG Appliances 886,LG,Appliances,11
P00102142,COMP-LEN-423,Lenovo Computers 467,Lenovo,Computers,15
P00175642,APP-SAM-988,Samsung Appliances 962,Samsung,Appliances,6
P00222842,ELEC-LG-302,LG Electronics 820,LG,Electronics,12
P00054942,MOB-APP-770,Apple Mobile 469,Apple,Mobile,4
P00002442,COMP-ASU-270,Asus Computers 203,Asus,Computers,14
P00026742,ELEC-TOS-925,Toshiba Electronics 477,Toshiba,Electronics,16
P00018642,COMP-ASU-422,Asus Computers 168,Asus,Computers,14
P00054042,COMP-DEL-913,Dell Computers 224,Dell,Computers,13
P00228642,COMP-ASU-860,Asus Computers 311,Asus,Computers,14
P0098442,APP-LG-490,LG Appliances 120,LG,Appliances,11
P00106642,COMP-ASU-813,Asus Computers 647,Asus,Computers,14
P00114442,ELEC-TOS-827,Toshiba Electronics 980,Toshiba,Electronics,16
P00228042,COMP-LEN-700,Lenovo Computers 505,Lenovo,Computers,15
P00053742,COMP-ASU-618,Asus Computers 954,Asus,Computers,14
P0094742,ELEC-LG-644,LG Electronics 154,LG,Electronics,12
P00036442,ELEC-LG-844,LG Electronics 688,LG,Electronics,12
P00064142,COMP-ASU-881,Asus Computers 170,Asus,Computers,14
P00021942,COMP-DEL-880,Dell Computers 959,Dell,Computers,13
P00221242,APP-SAM-124,Samsung Appliances 258,Samsung,Appliances,6
P00113842,MOB-APP-631,Apple Mobile 921,Apple,Mobile,4
P00133842,ELEC-TOS-467,Toshiba Electronics 848,Toshiba,Electronics,16
P00067142,COMP-ASU-310,Asus Computers 892,Asus,Computers,14
P00191242,HLT-PHI-808,Philips Health 683,Philips,Health,10
P00253242,ELEC-SAM-941,Samsung Electronics 924,Samsung,Electronics,5
P00197042,APP-PHI-614,Philips Appliances 818,Philips,Appliances,9
P00196642,APP-SAM-974,Samsung Appliances 345,Samsung,Appliances,6
P00195542,COMP-DEL-755,Dell Computers 204,Dell,Computers,13
P00236942,APP-SAM-832,Samsung Appliances 167,Samsung,Appliances,6
P00190442,ELEC-LG-993,LG Electronics 402,LG,Electronics,12
P00294442,APP-SAM-434,Samsung Appliances 458,Samsung,Appliances,6
P00179842,MOB-APP-446,Apple Mobile 843,Apple,Mobile,4
P00237642,ELEC-SAM-305,Samsung Electronics 809,Samsung,Electronics,5
P00302342,COMP-HP-574,HP Computers 408,HP,Computers,1
P00221842,COMP-HP-781,HP Computers 997,HP,Computers,1
P00174242,COMP-ASU-493,Asus Computers 612,Asus,Computers,14
P00226342,COMP-DEL-593,Dell Computers 611,Dell,Computers,13
P00119842,COMP-ASU-997,Asus Computers 348,Asus,Computers,14
P00230342,APP-LG-114,LG Appliances 624,LG,Appliances,11
P00224342,COMP-HP-973,HP Computers 118,HP,Computers,1
P00037342,ELEC-TOS-166,Toshiba Electronics 441,Toshiba,Electronics,16
P00184642,ELEC-APP-188,Apple Electronics 979,Apple,Electronics,3
P00138342,COMP-LEN-641,Lenovo Computers 170,Lenovo,Computers,15
P00188242,COMP-ASU-258,Asus Computers 225,Asus,Computers,14
P00137142,COMP-LEN-494,Lenovo Computers 294,Lenovo,Computers,15
P00238742,APP-LG-498,LG Appliances 955,LG,Appliances,11
P00220742,COMP-LEN-870,Lenovo Computers 649,Lenovo,Computers,15
P00022442,ENT-SON-471,Sony Entertainment 807,Sony,Entertainment,8
P00183342,ELEC-TOS-838,Toshiba Electronics 911,Toshiba,Electronics,16
P00189242,ELEC-HP-666,HP Electronics 254,HP,Electronics,2
P00232842,COMP-LEN-998,Lenovo Computers 644,Lenovo,Computers,15
P00026242,COMP-ASU-243,Asus Computers 599,Asus,Computers,14
P00075542,ELEC-LG-864,LG Electronics 395,LG,Electronics,12
P00224242,HLT-PHI-486,Philips Health 346,Philips,Health,10
P00368642,ELEC-SON-466,Sony Electronics 922,Sony,Electronics,7
P00186542,COMP-DEL-154,Dell Computers 186,Dell,Computers,13
P00317142,COMP-DEL-254,Dell Computers 396,Dell,Computers,13
P00309942,COMP-LEN-686,Lenovo Computers 293,Lenovo,Computers,15
P00184042,APP-SAM-930,Samsung Appliances 185,Samsung,Appliances,6
P00029442,COMP-LEN-861,Lenovo Computers 661,Lenovo,Computers,15
P00226942,MOB-APP-753,Apple Mobile 987,Apple,Mobile,4
P00050842,MOB-APP-313,Apple Mobile 666,Apple,Mobile,4
P00334042,COMP-LEN-296,Lenovo Computers 812,Lenovo,Computers,15
P00081842,COMP-LEN-339,Lenovo Computers 232,Lenovo,Computers,15
P00157342,APP-SAM-304,Samsung Appliances 889,Samsung,Appliances,6
P00215642,COMP-ASU-793,Asus Computers 148,Asus,Computers,14
P00002242,COMP-LEN-423,Lenovo Computers 451,Lenovo,Computers,15
P00041342,ELEC-LG-661,LG Electronics 973,LG,Electronics,12
P00039742,COMP-DEL-725,Dell Computers 250,Dell,Computers,13
P00139542,COMP-LEN-437,Lenovo Computers 574,Lenovo,Computers,15
P00216442,ELEC-LG-520,LG Electronics 199,LG,Electronics,12
P00266942,COMP-LEN-582,Lenovo Computers 911,Lenovo,Computers,15
P00040342,ELEC-LG-675,LG Electronics 866,LG,Electronics,12
P00074042,COMP-DEL-342,Dell Computers 488,Dell,Computers,13
P00049242,COMP-HP-992,HP Computers 185,HP,Computers,1
P00140442,APP-SAM-568,Samsung Appliances 698,Samsung,Appliances,6
P00269242,ELEC-TOS-570,Toshiba Electronics 613,Toshiba,Electronics,16
P00155342,ELEC-APP-152,Apple Electronics 192,Apple,Electronics,3
P00252942,MOB-APP-354,Apple Mobile 919,Apple,Mobile,4
P00190342,COMP-LEN-517,Lenovo Computers 592,Lenovo,Computers,15
P00187942,COMP-HP-574,HP Computers 179,HP,Computers,1
P00020242,ELEC-SAM-647,Samsung Electronics 871,Samsung,Electronics,5
P00212142,COMP-ASU-745,Asus Computers 541,Asus,Computers,14
P00195742,COMP-LEN-318,Lenovo Computers 971,Lenovo,Computers,15
P00261842,COMP-DEL-441,Dell Computers 624,Dell,Computers,13
P00221142,ELEC-HP-891,HP Electronics 169,HP,Electronics,2
P00059142,ELEC-SON-297,Sony Electronics 966,Sony,Electronics,7
P00280142,APP-PHI-883,Philips Appliances 389,Philips,Appliances,9
P00023342,COMP-ASU-539,Asus Computers 629,Asus,Computers,14
P00184742,ELEC-LG-892,LG Electronics 111,LG,Electronics,12
P00259842,ELEC-LG-618,LG Electronics 851,LG,Electronics,12
P00157942,ENT-SON-941,Sony Entertainment 316,Sony,Entertainment,8
P00299442,COMP-HP-818,HP Computers 973,HP,Computers,1
P00013642,ELEC-HP-149,HP Electronics 927,HP,Electronics,2
P00217442,COMP-DEL-457,Dell Computers 923,Dell,Computers,13
P00000442,MOB-APP-998,Apple Mobile 869,Apple,Mobile,4
P0094442,ELEC-SAM-305,Samsung Electronics 793,Samsung,Electronics,5
P00331042,HLT-PHI-417,Philips Health 463,Philips,Health,10
P0096142,ELEC-SON-412,Sony Electronics 988,Sony,Electronics,7
P00368042,COMP-DEL-841,Dell Computers 702,Dell,Computers,13
P00113442,COMP-LEN-376,Lenovo Computers 457,Lenovo,Computers,15
P00069342,MOB-APP-550,Apple Mobile 241,Apple,Mobile,4
P00188042,ELEC-TOS-209,Toshiba Electronics 643,Toshiba,Electronics,16
P00360542,ELEC-SAM-285,Samsung Electronics 500,Samsung,Electronics,5
P00200242,MOB-APP-416,Apple Mobile 560,Apple,Mobile,4
P00334642,APP-LG-430,LG Appliances 831,LG,Appliances,11
P00086142,COMP-DEL-628,Dell Computers 702,Dell,Computers,13
P00209942,ELEC-TOS-417,Toshiba Electronics 187,Toshiba,Electronics,16
P00226542,COMP-LEN-613,Lenovo Computers 253,Lenovo,Computers,15
P00316942,ELEC-SAM-499,Samsung Electronics 675,Samsung,Electronics,5
P00233042,COMP-LEN-732,Lenovo Computers 750,Lenovo,Computers,15
P00142342,ENT-SON-990,Sony Entertainment 760,Sony,Entertainment,8
P00362842,COMP-DEL-795,Dell Computers 370,Dell,Computers,13
P00199342,COMP-LEN-369,Lenovo Computers 171,Lenovo,Computers,15
P00044942,MOB-APP-366,Apple Mobile 636,Apple,Mobile,4
P00191042,MOB-APP-403,Apple Mobile 326,Apple,Mobile,4
P00004542,ENT-SON-281,Sony Entertainment 433,Sony,Entertainment,8
P00126842,ELEC-SON-197,Sony Electronics 656,Sony,Electronics,7
P00044542,ELEC-SON-299,Sony Electronics 935,Sony,Electronics,7
P00025642,ELEC-SAM-718,Samsung Electronics 810,Samsung,Electronics,5
P00052542,MOB-APP-777,Apple Mobile 337,Apple,Mobile,4
P00212042,COMP-DEL-681,Dell Computers 126,Dell,Computers,13
P00264042,ELEC-HP-907,HP Electronics 976,HP,Electronics,2
P00185542,COMP-ASU-332,Asus Computers 507,Asus,Computers,14
P00124042,MOB-APP-143,Apple Mobile 566,Apple,Mobile,4
P00173042,ELEC-TOS-984,Toshiba Electronics 648,Toshiba,Electronics,16
P00233742,APP-SAM-404,Samsung Appliances 462,Samsung,Appliances,6
P00178842,COMP-DEL-755,Dell Computers 268,Dell,Computers,13
P00235842,MOB-APP-295,Apple Mobile 211,Apple,Mobile,4
P00233642,COMP-ASU-776,Asus Computers 778,Asus,Computers,14
P00363342,APP-PHI-876,Philips Appliances 231,Philips,Appliances,9
P00224042,APP-LG-762,LG Appliances 559,LG,Appliances,11
P00337842,COMP-LEN-322,Lenovo Computers 343,Lenovo,Computers,15
P00261542,COMP-HP-993,HP Computers 610,HP,Computers,1
P00235542,COMP-LEN-381,Lenovo Computers 754,Lenovo,Computers,15
P00207442,COMP-LEN-282,Lenovo Computers 587,Lenovo,Computers,15
P00210342,COMP-DEL-681,Dell Computers 359,Dell,Computers,13
P00044242,COMP-ASU-494,Asus Computers 825,Asus,Computers,14
P00302442,COMP-ASU-817,Asus Computers 423,Asus,Computers,14
P00005342,COMP-LEN-413,Lenovo Computers 166,Lenovo,Computers,15
P00220042,ELEC-HP-960,HP Electronics 557,HP,Electronics,2
P00170242,COMP-LEN-426,Lenovo Computers 961,Lenovo,Computers,15
P00201042,COMP-ASU-769,Asus Computers 767,Asus,Computers,14
P00020442,APP-LG-190,LG Appliances 146,LG,Appliances,11
P00010942,APP-LG-477,LG Appliances 403,LG,Appliances,11
P00192842,ELEC-SON-585,Sony Electronics 694,Sony,Electronics,7
P00222442,APP-PHI-904,Philips Appliances 891,Philips,Appliances,9
P00189542,ELEC-APP-244,Apple Electronics 308,Apple,Electronics,3
P00228442,ELEC-LG-876,LG Electronics 295,LG,Electronics,12
P00247142,COMP-LEN-572,Lenovo Computers 559,Lenovo,Computers,15
P00351042,APP-SAM-421,Samsung Appliances 313,Samsung,Appliances,6
P00100742,MOB-APP-395,Apple Mobile 619,Apple,Mobile,4
P00357042,COMP-DEL-746,Dell Computers 807,Dell,Computers,13
P00113042,ELEC-LG-509,LG Electronics 885,LG,Electronics,12
P00030442,COMP-LEN-205,Lenovo Computers 339,Lenovo,Computers,15
P00315542,COMP-DEL-263,Dell Computers 449,Dell,Computers,13
P00086742,MOB-APP-457,Apple Mobile 865,Apple,Mobile,4
P00022342,ELEC-APP-783,Apple Electronics 244,Apple,Electronics,3
P00116942,ELEC-TOS-800,Toshiba Electronics 929,Toshiba,Electronics,16
P00172142,ENT-SON-305,Sony Entertainment 832,Sony,Entertainment,8
P00110042,ELEC-APP-752,Apple Electronics 901,Apple,Electronics,3
P00142042,ELEC-SAM-875,Samsung Electronics 983,Samsung,Electronics,5
P00158742,APP-PHI-472,Philips Appliances 380,Philips,Appliances,9
P00332942,ELEC-TOS-170,Toshiba Electronics 178,Toshiba,Electronics,16
P00332042,APP-LG-640,LG Appliances 180,LG,Appliances,11
P00018542,COMP-DEL-299,Dell Computers 182,Dell,Computers,13
P00007942,APP-SAM-978,Samsung Appliances 333,Samsung,Appliances,6
P00149442,COMP-ASU-122,Asus Computers 527,Asus,Computers,14
P00029942,APP-LG-117,LG Appliances 145,LG,Appliances,11
P00208542,ELEC-LG-189,LG Electronics 113,LG,Electronics,12
P00257042,ELEC-TOS-104,Toshiba Electronics 174,Toshiba,Electronics,16
P00176742,ELEC-SON-411,Sony Electronics 213,Sony,Electronics,7
P00344442,COMP-ASU-113,Asus Computers 556,Asus,Computers,14
P00083342,ELEC-TOS-396,Toshiba Electronics 342,Toshiba,Electronics,16
P00189142,COMP-DEL-710,Dell Computers 946,Dell,Computers,13
P00164942,ELEC-SAM-235,Samsung Electronics 560,Samsung,Electronics,5
P00343942,MOB-APP-883,Apple Mobile 177,Apple,Mobile,4
P00163242,HLT-PHI-904,Philips Health 248,Philips,Health,10
P00185442,COMP-DEL-485,Dell Computers 751,Dell,Computers,13
P00046042,ENT-SON-898,Sony Entertainment 104,Sony,Entertainment,8
P00070742,ELEC-HP-442,HP Electronics 538,HP,Electronics,2
P00080642,COMP-DEL-399,Dell Computers 832,Dell,Computers,13
P00328742,MOB-APP-694,Apple Mobile 592,Apple,Mobile,4
P00079642,ENT-SON-310,Sony Entertainment 429,Sony,Entertainment,8
P00065442,ELEC-HP-498,HP Electronics 326,HP,Electronics,2
P00058242,ELEC-APP-548,Apple Electronics 761,Apple,Electronics,3
P00078642,ELEC-SON-277,Sony Electronics 716,Sony,Electronics,7
P00215742,ELEC-SON-943,Sony Electronics 110,Sony,Electronics,7
P00189342,ELEC-HP-468,HP Electronics 515,HP,Electronics,2
P00116242,COMP-ASU-720,Asus Computers 672,Asus,Computers,14
P00101442,COMP-LEN-672,Lenovo Computers 402,Lenovo,Computers,15
P00230642,COMP-DEL-624,Dell Computers 488,Dell,Computers,13
P00177242,ELEC-TOS-579,Toshiba Electronics 509,Toshiba,Electronics,16
P00336042,COMP-HP-878,HP Computers 864,HP,Computers,1
P00233942,HLT-PHI-672,Philips Health 663,Philips,Health,10
P00032342,MOB-APP-894,Apple Mobile 194,Apple,Mobile,4
P00124342,ELEC-SON-344,Sony Electronics 417,Sony,Electronics,7
P00078442,MOB-APP-507,Apple Mobile 886,Apple,Mobile,4
P00302142,COMP-DEL-532,Dell Computers 497,Dell,Computers,13
P00175242,COMP-DEL-409,Dell Computers 658,Dell,Computers,13
P00177742,APP-SAM-256,Samsung Appliances 388,Samsung,Appliances,6
P00344342,ELEC-TOS-646,Toshiba Electronics 352,Toshiba,Electronics,16
P00298542,APP-SAM-321,Samsung Appliances 575,Samsung,Appliances,6
P00191642,ELEC-LG-255,LG Electronics 442,LG,Electronics,12
P00257542,MOB-APP-806,Apple Mobile 381,Apple,Mobile,4
P00108842,ELEC-SON-673,Sony Electronics 617,Sony,Electronics,7
P00354142,APP-SAM-870,Samsung Appliances 783,Samsung,Appliances,6
P00360942,ELEC-LG-314,LG Electronics 615,LG,Electronics,12
P00286342,COMP-LEN-276,Lenovo Computers 311,Lenovo,Computers,15
P00299542,ELEC-TOS-543,Toshiba Electronics 304,Toshiba,Electronics,16
P00066242,COMP-HP-551,HP Computers 543,HP,Computers,1
P00271442,ELEC-TOS-817,Toshiba Electronics 840,Toshiba,Electronics,16
P00081542,ELEC-HP-243,HP Electronics 865,HP,Electronics,2
P00086642,APP-PHI-366,Philips Appliances 961,Philips,Appliances,9
P00046842,MOB-APP-199,Apple Mobile 238,Apple,Mobile,4
P00358142,ELEC-APP-483,Apple Electronics 609,Apple,Electronics,3
P00124742,COMP-LEN-465,Lenovo Computers 633,Lenovo,Computers,15
P00177842,COMP-HP-458,HP Computers 658,HP,Computers,1
P00354942,ENT-SON-158,Sony Entertainment 142,Sony,Entertainment,8
P00335942,APP-SAM-150,Samsung Appliances 679,Samsung,Appliances,6
P00314942,APP-SAM-287,Samsung Appliances 556,Samsung,Appliances,6
P00347042,COMP-LEN-774,Lenovo Computers 161,Lenovo,Computers,15
P00328642,COMP-LEN-494,Lenovo Computers 580,Lenovo,Computers,15
P00239342,APP-LG-701,LG Appliances 248,LG,Appliances,11
P00195342,ELEC-TOS-672,Toshiba Electronics 220,Toshiba,Electronics,16
P00342742,COMP-DEL-583,Dell Computers 156,Dell,Computers,13
P00004342,COMP-HP-101,HP Computers 801,HP,Computers,1
P00258842,APP-PHI-376,Philips Appliances 895,Philips,Appliances,9
P00258942,COMP-DEL-986,Dell Computers 848,Dell,Computers,13
P00225642,ELEC-HP-459,HP Electronics 518,HP,Electronics,2
P00252142,COMP-DEL-936,Dell Computers 296,Dell,Computers,13
P00118642,ELEC-APP-936,Apple Electronics 886,Apple,Electronics,3
P00108442,COMP-DEL-593,Dell Computers 292,Dell,Computers,13
P00251842,APP-LG-580,LG Appliances 785,LG,Appliances,11
